XCoord;YCoord;FID;NETWERKID;PID;STATUS;STARTCODE;ENDCODE
382644,11991755;6624030,45357262;609;219;7165-7166;FIX;ST;SS
379010,04128416;6608426,80902338;610;219;7170-7171;FIX;SY;SX
381385,47884280;6615297,48386572;611;219;7168-7169;FIX;SW;SV
377822,16622073;6604104,93363668;612;219;7172-7173;FIX;S0;SZ
374026,45233395;6606366,49795587;613;219;6182-7172;FIX;SZ;F8
379795,17775806;6628200,62352099;614;219;6148-7164;FIX;FA;SR
376479,24138029;6626932,57076970;615;219;6147-6148;FIX;FA;E9
385169,07982286;6584216,77914107;616;219;7178-7181;FIX;S8;S5
385388,24323133;6582626,35153755;617;219;7180-7181;FIX;S7;S8
385350,56557114;6571695,14949157;618;219;7186-7195;FIX;TM;TD
388107,60696780;6569373,11424151;619;219;7194-7195;FIX;TL;TM
387478,75773376;6566830,25955291;620;219;7192-7193;FIX;TJ;TK
388950,50156577;6563620,12574231;621;219;7196-7199;FIX;TQ;TN
392142,23030389;6562049,78354376;622;219;7199-7200;FIX;TR;TQ
394251,20024608;6560825,47828250;623;219;7198-7200;FIX;TP;TR
392486,11182637;6558853,56047943;624;219;7197-7198;FIX;TO;TP
375532,70597165;6628587,92318219;625;219;6148-6150;FIX;FC;FA
376610,48788937;6630168,14656863;626;219;6149-6150;FIX;FC;FB
375175,01920281;6631209,06952599;627;219;6096-6149;FIX;FB;DY
372004,87563459;6632253,79724389;628;219;6063-6096;FIX;DY;C1
373932,93113330;6641401,82000687;629;219;6066-6067;FIX;C5;C4
375000,34245642;6642012,39858116;630;219;6067-7162;FIX;C5;SP
376790,18416042;6641977,84501729;631;219;7161-7162;FIX;SP;SO
379217,73038554;6638934,78210405;632;219;7160-7161;FIX;SO;SN
380962,81372315;6632710,81509191;633;219;7159-7160;FIX;SN;SM
380738,28914371;6630388,90572933;634;219;6149-7157;FIX;SK;FB
376402,67478676;6642522,19486900;635;219;7156-7162;FIX;SP;SJ
374903,91813374;6646460,86046092;636;219;5998-5999;FIX;BA;BB
374324,94744902;6647541,21407883;637;219;5999-6002;FIX;BB;BD
372129,36539941;6648744,01364504;638;219;5994-6002;FIX;BD;A6
370362,91879088;6649991,18175955;639;219;5994-6001;FIX;BC;A6
376192,65167189;6650889,74770375;640;219;7152-7153;FIX;SG;SF
375724,98632216;6648672,68406401;641;219;5999-7153;FIX;SG;BB
376864,41887684;6643059,73165568;642;219;7155-7156;FIX;SJ;SI
377785,19131683;6645850,96495362;643;219;7154-7155;FIX;SI;SH
377103,58515405;6649004,95774074;644;219;7153-7154;FIX;SH;SG
385898,18094845;6548386,52703127;645;219;6487-6488;FIX;OJ;OI
346802,33076415;6552989,91068267;646;126;6440-6446;FIX;M7;ND
359963,05370966;6573909,43552963;647;126;6379-6387;FIX;LJ;LR
362677,67931829;6613141,79177403;648;125;6128-6132;FIX;ER;EV
346448,71532256;6597286,36551409;649;125;6123-6190;FIX;EN;GG
315155,03987450;6581358,70733227;650;127;6306-6316;FIX;JM;JW
315390,29057642;6577243,41357831;651;127;6306-6575;FIX;JM;QU
318703,97292038;6560449,93712450;652;127;6610-6611;FIX;RQ;RR
288914,05798877;6605492,59246347;653;0; ;NEW;T1;T2
289687,75449199;6602253,78882115;654;0; ;NEW;T1;EK
287377,92776246;6600895,35969241;655;0; ;NEW;EK;T5
286628,32019773;6594542,55112524;656;0; ;NEW;T7;T8
291538,79488711;6601096,86464139;657;0; ;NEW;EK;T4
292034,35867893;6603701,71007397;658;0; ;NEW;T3;T4
290649,19654412;6606811,91489170;659;0; ;NEW;T2;T3
292420,63236258;6607674,44688364;660;0; ;NEW;T3;EP
286617,45491981;6602039,69636799;661;0; ;NEW;T1;T5
285179,41496652;6599350,96507931;662;0; ;NEW;T5;T6
285598,25206234;6596421,50764695;663;0; ;NEW;T6;T7
287684,11575115;6593657,76794900;664;0; ;NEW;T8;T9
290780,83140904;6595322,00065049;665;0; ;NEW;T8;UA
294481,85505593;6595076,78136209;666;0; ;NEW;HP;UA
294916,43793729;6600644,44023930;667;0; ;NEW;T4;UB
296573,97838212;6600917,65968244;668;0; ;NEW;UB;EM
296876,22051680;6600957,55375433;669;0; ;NEW;EM;UC
297053,86384476;6601036,23298639;670;0; ;NEW;UC;UD
296388,00874310;6600485,02762252;671;0; ;NEW;FH;UB
296100,66956150;6605589,97808950;672;0; ;NEW;EO;UE
293986,70186978;6608151,38878888;673;0; ;NEW;UE;EP
293650,01716726;6592732,52832082;674;0; ;NEW;UA;HW
289116,18761257;6589320,24676732;675;0; ;NEW;UF;HX
289449,47315399;6587577,32649100;676;0; ;NEW;UF;UG
291417,83770928;6585828,20608512;677;0; ;NEW;UG;I9
292520,11155574;6585822,73943403;678;0; ;NEW;I9;UH
294771,08552702;6586847,95102242;679;0; ;NEW;UH;JA
300551,96319037;6599171,37010846;680;0; ;NEW;HZ;UI
299451,76413104;6600584,05933870;681;0; ;NEW;UD;UI
302222,02679685;6599923,81387231;682;0; ;NEW;UI;H0
299531,21081463;6601345,54417471;683;0; ;NEW;H1;UD
315797,39577995;6597942,33456767;684;0; ;NEW;IR;UJ
316857,93301903;6596814,89117158;685;0; ;NEW;UJ;IB
316752,31980769;6599578,30068791;686;0; ;NEW;UJ;UK
315110,70402275;6601508,79510278;687;0; ;NEW;UK;IT
305473,49719863;6601992,68401070;688;0; ;NEW;HB;UM
305200,42371097;6599719,06004104;689;0; ;NEW;UM;H2
303713,65629044;6599743,29811875;690;0; ;NEW;H2;H0
302023,52784333;6600421,53114579;691;0; ;MIS;H1;H0
301115,70239452;6596804,83254363;692;0; ;MIS;HZ;HY
310056,54144717;6600162,63914198;693;0; ;NEW;IK;UL
308410,58518197;6597513,27762201;694;0; ;NEW;IJ;UL
306990,88300675;6599352,79657542;695;0; ;NEW;UM;UL
310403,33669213;6597994,94159430;696;0; ;NEW;UL;UO
312916,91466183;6596403,70324659;697;0; ;NEW;UO;IM
310013,60089196;6595754,29989719;698;0; ;NEW;UO;UP
308661,69010086;6595050,00189984;699;0; ;NEW;UP;UQ
308726,21008601;6594886,05204734;700;0; ;NEW;UP;UR
308239,59836317;6595472,17110866;701;0; ;NEW;IJ;UQ
302604,26169482;6592040,19168805;702;0; ;NEW;H7;US
301757,30699529;6593156,39725516;703;0; ;NEW;US;HS
301749,55743758;6592317,52650995;704;0; ;NEW;US;UT
300414,76226611;6592643,55982732;705;0; ;NEW;HT;UT
301409,52592297;6591178,07319144;706;0; ;NEW;UT;H9
302810,30434304;6590242,31516471;707;0; ;NEW;H8;UU
301678,48626207;6589999,62173836;708;0; ;NEW;UU;H9
300990,63208250;6589948,98544610;709;0; ;NEW;H9;UV
302844,84558517;6587877,45464279;710;0; ;NEW;UU;UW
303983,13407324;6587437,21150621;711;0; ;NEW;UY;UW
300732,35759285;6588303,02959958;712;0; ;NEW;UV;UZ
301729,09945657;6585929,78208784;713;0; ;NEW;UW;UZ
300539,16032271;6586394,10469211;714;0; ;NEW;UZ;U0
298798,89353791;6586714,93542395;715;0; ;NEW;U0;JB
299589,01356292;6585421,46009333;716;0; ;NEW;U0;JC
296719,62317478;6587398,73478764;717;0; ;NEW;JB;U1
296033,82583240;6587596,99769315;718;0; ;NEW;U1;JA
298401,75922401;6588741,06963060;719;0; ;NEW;U1;UV
308231,50829829;6594462,30860637;720;0; ;NEW;II;UQ
308637,37239864;6594294,77432792;721;0; ;NEW;IH;UR
307035,20139521;6586727,94209779;722;0; ;NEW;JQ;U2
305595,20954680;6584589,01505037;723;0; ;NEW;U2;JP
303907,21935842;6590199,97522288;724;0; ;NEW;H8;UY
304766,84181950;6587103,02192994;725;0; ;NEW;UY;JP
311395,85258022;6594714,41696262;726;0; ;NEW;UO;IG
309913,22456167;6594110,25408791;727;0; ;NEW;UR;IG
307191,39368035;6583939,08793078;728;0; ;NEW;U2;U3
309023,54226928;6582196,52973636;729;0; ;NEW;U3;U4
309953,94406154;6579917,77980752;730;0; ;NEW;U4;VG
311165,50170747;6582537,89705653;731;0; ;NEW;U4;JO
312506,72345004;6579849,19395148;732;0; ;NEW;VG;JM
312123,58565406;6585016,72295604;733;0; ;NEW;JO;U5
312473,08252702;6585841,87703072;734;0; ;NEW;U5;JR
310268,67560262;6584136,47365713;735;0; ;NEW;U3;U5
312703,44344806;6586986,26837700;736;0; ;NEW;JR;U7
312841,98084611;6588545,11593110;737;0; ;NEW;U7;JS
311564,24575470;6589415,58654822;738;0; ;NEW;U7;U8
312587,97050153;6590682,02349854;739;0; ;NEW;JS;U8
311390,95757642;6592419,90233544;740;0; ;NEW;U8;IG
313948,96490718;6593417,41675230;741;0; ;NEW;U8;IF
316305,06913329;6594226,34004621;742;0; ;NEW;VH;IF
315152,29814515;6595530,29625216;743;0; ;NEW;VH;IM
316345,40943310;6595169,23692509;744;0; ;NEW;VH;VI
316386,95392339;6592114,03728907;745;0; ;NEW;JT;U9
317035,77024671;6591326,00851907;746;0; ;NEW;JT;VA
315466,49039485;6590079,83327729;747;0; ;NEW;U9;VA
314218,55193506;6590179,27413407;748;0; ;NEW;U9;JS
314136,01962073;6587270,42221586;749;0; ;NEW;VA;JO
319798,72986212;6589401,37574685;750;0; ;NEW;J3;VB
318298,53645157;6588049,68621339;751;0; ;NEW;VB;J2
319092,92682287;6586855,43019865;752;0; ;NEW;J2;VC
320653,18946857;6586733,24369512;753;0; ;NEW;J1;VC
320664,17859635;6601694,97048870;754;0; ;NEW;IW;VF
321797,05134590;6602600,28192047;755;0; ;NEW;VF;I3
316722,08247490;6602335,44012978;756;0; ;NEW;UK;IU
311053,57100157;6608097,22938761;757;0; ;NEW;VL;G8
313856,12009748;6607797,04712793;758;0; ;NEW;G9;VK
312160,30373137;6610136,95786821;759;0; ;NEW;VK;G8
307373,92946069;6608939,73525069;760;0; ;NEW;G3;VL
308977,96778554;6605953,16520912;761;0; ;NEW;VL;HA
319399,94979798;6605076,70621151;762;0; ;NEW;VF;VM
320774,47596581;6606670,66691791;763;0; ;NEW;VM;I4
317634,30396926;6608948,78425881;764;0; ;NEW;VM;HM
323873,56868054;6581989,48500995;765;0; ;NEW;JY;VE
323122,37175367;6583554,02788707;766;0; ;NEW;J0;VE
325018,74130809;6584975,13035243;767;0; ;NEW;J9;VE
322249,20676752;6583611,39367601;768;0; ;NEW;J0;VD
320202,22642132;6584203,00941784;769;0; ;NEW;VD;VC
319563,93768310;6582002,91929452;770;0; ;NEW;JV;VD
333899,82880649;6585951,97267892;771;0; ;NEW;N1;VN
333430,17227883;6588785,50184790;772;0; ;NEW;VN;VO
331398,28303389;6590482,02485199;773;0; ;NEW;VP;VO
336212,47439708;6587724,36129019;774;0; ;NEW;VN;VQ
335975,85837034;6586813,78372643;775;0; ;NEW;VN;VR
336897,41187365;6587196,37954083;776;0; ;NEW;VR;VQ
336158,17672082;6585262,89546259;777;0; ;NEW;VY;VR
333248,75218059;6594009,47542226;778;0; ;NEW;VX;NP
330768,64074920;6593870,98740763;779;0; ;NEW;NQ;VX
329822,91360441;6590106,09839064;780;0; ;NEW;J6;VP
338668,59441058;6585895,10417041;781;0; ;NEW;VR;VW
339472,85427115;6583709,91682108;782;0; ;NEW;KS;VW
341127,78043349;6585063,03614312;783;0; ;NEW;VW;KN
336681,73423341;6583308,45675527;784;0; ;NEW;KS;VY
338806,33233466;6588761,92802932;785;0; ;NEW;VQ;VV
341201,17920670;6589444,25368544;786;0; ;NEW;VU;VV
341170,11125393;6591250,67856631;787;0; ;NEW;VU;VT
339287,25391815;6597540,92562536;788;0; ;MIS;D3;D7
335369,37702800;6600856,07426059;789;0; ;NEW;D4;VZ
334621,73140245;6601998,96480161;790;0; ;NEW;VZ;BM
337152,24061956;6601690,96513397;791;0; ;NEW;D4;V0
339527,89034590;6601892,04272136;792;0; ;NEW;V0;D2
337389,17175955;6603612,34845488;793;0; ;NEW;V1;V0
335645,68299776;6604574,97131239;794;0; ;NEW;V1;V2
334908,77696031;6604622,19828769;795;0; ;NEW;V2;V3
333605,17028338;6604233,04635714;796;0; ;NEW;V3;V4
334836,00434866;6603504,12220213;797;0; ;NEW;BM;V2
333270,55004449;6603220,33081296;798;0; ;NEW;BM;V4
332159,96192295;6603931,88081127;799;0; ;NEW;V4;V5
331341,75943846;6603778,49055175;800;0; ;NEW;V5;BL
331507,46612984;6602007,07873668;801;0; ;NEW;V5;V6
333471,24294073;6600658,04271712;802;0; ;NEW;V6;VZ
329614,37828303;6600347,67679009;803;0; ;NEW;V7;V6
329413,89306573;6602794,65705078;804;0; ;NEW;V7;BL
326818,61393891;6601451,56169818;805;0; ;NEW;V7;I8
331849,51661510;6598884,44327551;806;0; ;NEW;V6;V8
328949,70846370;6597113,88628021;807;0; ;NEW;V8;NT
331424,13275870;6595668,61672422;808;0; ;NEW;NR;V9
333380,66583839;6597728,15462192;809;0; ;NEW;V9;WA
334216,36313400;6598954,63960618;810;0; ;NEW;WA;D5
332630,81459791;6597760,02678097;811;0; ;NEW;V8;V9
332967,38707239;6596118,76877948;812;0; ;NEW;WA;VX
327643,64056233;6604409,96561994;813;0; ;NEW;V7;WB
329625,87523488;6605550,42260136;814;0; ;NEW;BL;WB
327964,13033444;6607425,30044782;815;0; ;NEW;WB;BK
330476,66654810;6609718,22059398;816;0; ;NEW;WC;WD
328494,66278951;6608462,72939467;817;0; ;NEW;BK;WC
327555,98110304;6610780,86488947;818;0; ;NEW;BJ;WC
332037,62010505;6611279,32702070;819;0; ;NEW;WD;BH
332154,52369491;6609671,07334293;820;0; ;NEW;WD;WE
334113,90488828;6609491,99307878;821;0; ;NEW;WE;WF
332709,06210114;6606777,57517428;822;0; ;NEW;WE;V3
342389,69888249;6594209,54007397;823;0; ;NEW;VT;SC
345355,01290152;6588985,33422170;824;0; ;NEW;GN;WG
344880,76073828;6592382,95539409;825;0; ;NEW;GF;WG
343229,90906996;6590198,48841849;826;0; ;NEW;VU;WG
342067,41712254;6585152,84109570;827;0; ;NEW;KN;WH
342131,49815135;6587204,10765376;828;0; ;NEW;VV;WH
344766,68884716;6587244,27838652;829;0; ;NEW;GN;WO
346164,04839129;6587440,85944434;830;0; ;NEW;WO;GM
345678,07062319;6586227,06524142;831;0; ;NEW;WO;WK
347012,11818801;6585206,97189775;832;0; ;NEW;WK;WL
348299,10065927;6585970,99351531;833;0; ;NEW;WL;GM
348380,45734864;6584523,35488679;834;0; ;NEW;WL;WP
345968,21418155;6584227,82685452;835;0; ;NEW;WK;WJ
344221,37556728;6582834,64372105;836;0; ;NEW;WI;WM
343100,06265609;6584489,29561169;837;0; ;NEW;WH;WI
344595,70537236;6584218,32795167;838;0; ;NEW;WI;WJ
344583,19864859;6585815,87590667;839;0; ;NEW;GN;WJ
342740,17026596;6582903,47611925;840;0; ;NEW;KN;WM
344331,13095699;6580787,44046810;841;0; ;NEW;WM;KQ
341402,65042323;6577270,38694378;842;0; ;NEW;SB;WQ
343222,56961346;6578676,10397737;843;0; ;NEW;WQ;KQ
342394,97700738;6576073,36916416;844;0; ;NEW;WQ;WR
333994,14412541;6582329,08318611;845;0; ;NEW;ON;VY
330911,89517650;6577407,78530852;846;0; ;NEW;OM;WS
333872,46237805;6576492,24745167;847;0; ;NEW;WS;N0
324125,72085500;6577328,49845710;848;0; ;NEW;QW;WT
325789,57256370;6576166,85421227;849;0; ;NEW;WT;OL
324244,08728833;6575306,98449164;850;0; ;NEW;WT;OQ
325522,96619105;6571452,34666356;851;0; ;NEW;OP;WW
329667,55159116;6572803,20412959;852;0; ;NEW;OR;WU
331226,20502930;6571501,47747464;853;0; ;NEW;WU;UN
332695,73189241;6569745,24386319;854;0; ;NEW;UN;LI
327151,39548271;6570036,17076171;855;0; ;NEW;WW;WV
329067,52989750;6571172,09909003;856;0; ;NEW;WV;WU
330696,92189600;6569018,30647590;857;0; ;NEW;WV;WX
329221,38492350;6567646,58199848;858;0; ;NEW;WW;WX
333423,11972455;6567613,82417703;859;0; ;NEW;WX;OO
324607,81863430;6569093,25075968;860;0; ;NEW;WY;WW
323185,01447320;6567752,82178639;861;0; ;NEW;R2;WY
323228,96166008;6569873,32389553;862;0; ;NEW;QX;WY
332943,98183005;6565165,21143545;863;0; ;NEW;OO;WZ
332459,71113194;6562686,27651553;864;0; ;NEW;W0;WZ
334204,54784210;6562727,65507796;865;0; ;NEW;WZ;PK
329502,42695545;6562606,31158806;866;0; ;NEW;PQ;W0
327912,94959510;6559235,97421825;867;0; ;NEW;PP;W1
328805,34915907;6558125,16500076;868;0; ;NEW;W1;PO
330592,32683999;6558701,71695190;869;0; ;NEW;PO;W2
333243,59780428;6561475,34497626;870;0; ;NEW;6S;PK
334772,67066588;6559862,93912601;871;0; ;NEW;W2;MX
340861,17654622;6561536,52578622;872;0; ;NEW;W3;MW
338886,84810247;6562764,58131227;873;0; ;NEW;MX;W3
341335,16467458;6562908,35930040;874;0; ;NEW;W3;W4
340471,42696762;6564470,37479145;875;0; ;NEW;W4;W5
336344,58471337;6566050,59337012;876;0; ;NEW;LH;W5
337116,08751808;6569225,36465645;877;0; ;NEW;LH;W6
338046,33242400;6570958,70368747;878;0; ;NEW;LD;W6
341064,26898490;6573686,81435639;879;0; ;NEW;WR;W8
340589,76475113;6571596,72670019;880;0; ;NEW;W6;W8
340067,34688820;6570701,99500650;881;0; ;NEW;W6;W7
330719,45124443;6556660,12107620;882;0; ;NEW;PO;XA
333197,31268429;6555491,95560230;883;0; ;NEW;XA;W9
335574,92390693;6555671,77289734;884;0; ;NEW;W9;PN
334255,79975004;6553828,64325227;885;0; ;NEW;W9;XB
325130,16902783;6553605,26327321;886;0; ;NEW;RX;XC
324573,43292048;6554561,59626330;887;0; ;NEW;XC;RW
327667,86438282;6554441,40808538;888;0; ;NEW;P2;XD
328104,84949007;6553683,02226582;889;0; ;NEW;XD;P1
330195,64559287;6554169,24754881;890;0; ;NEW;XA;XD
323397,59028520;6556618,53062417;891;0; ;NEW;RU;XE
324602,12066422;6556983,93969574;892;0; ;NEW;XE;XF
325386,53902563;6557081,38394882;893;0; ;NEW;XF;XG
325072,02241541;6556116,07337532;894;0; ;NEW;XE;XG
327079,67066473;6557326,34694319;895;0; ;NEW;XG;W1
325225,21080187;6558271,59626796;896;0; ;NEW;XF;RT
321953,73884661;6561347,44429589;897;0; ;NEW;RS;R4
322348,54140324;6564834,81031151;898;0; ;NEW;XH;R2
321155,14197131;6563018,45059586;899;0; ;NEW;R8;XH
321363,51838841;6562179,61461662;900;0; ;NEW;XH;R6
320827,99232412;6561908,58392469;901;0; ;NEW;R6;XI
320014,68441275;6561770,55322830;902;0; ;NEW;XI;XJ
319913,59297293;6561524,03640271;903;0; ;NEW;XJ;RR
320122,06077587;6560724,23294022;904;0; ;NEW;RR;XK
320964,72845672;6560905,01852069;905;0; ;NEW;RS;XI
320731,97885865;6558715,46652546;906;0; ;NEW;XK;RV
320776,68598424;6556364,69889236;907;0; ;NEW;RV;XL
322262,86869826;6554703,53375220;908;0; ;NEW;XL;XC
319982,19723271;6555373,88721213;909;0; ;NEW;R0;XL
329089,64058881;6552130,78489286;910;0; ;NEW;P1;XM
322989,77974624;6547162,16170777;911;0; ;NEW;XN;RY
324089,95817761;6545303,71191016;912;0; ;NEW;XN;XO
320589,70456695;6546231,50453818;913;0; ;NEW;XN;RI
318443,05411131;6546907,58093926;914;0; ;NEW;RI;XP
317871,49158648;6544876,88148342;915;0; ;NEW;XP;XQ
316461,04891905;6545866,68491062;916;0; ;NEW;XP;XR
314814,87537654;6544699,90269184;917;0; ;NEW;XR;RJ
316188,86397580;6543602,65433469;918;0; ;NEW;XT;XQ
314539,74631512;6543329,21287605;919;0; ;NEW;RJ;XT
314493,37205342;6542256,88001496;920;0; ;NEW;XT;XS
311283,80440456;6540557,84417014;921;0; ;NEW;XS;XU
309746,25244691;6542498,89570193;922;0; ;NEW;XV;XW
312234,95459090;6543025,82495832;923;0; ;NEW;XW;RJ
310093,54684562;6544575,26849357;924;0; ;NEW;XX;XW
310067,36588576;6546986,40654172;925;0; ;NEW;RK;XX
309141,02241073;6546066,27043614;926;0; ;NEW;XX;XY
307280,02180548;6545357,48539173;927;0; ;NEW;XY;XZ
305962,78227738;6547045,55100655;928;0; ;NEW;XY;X0
314859,61792493;6547375,34913115;929;0; ;NEW;XR;YF
313385,44360681;6548631,04298041;930;0; ;NEW;RG;X1
311937,01002654;6547907,86207808;931;0; ;NEW;RK;X1
312538,64790683;6549033,76973532;932;0; ;NEW;X1;X2
313575,43242016;6549804,52196338;933;0; ;NEW;RF;X3
312166,07586546;6549637,05796884;934;0; ;NEW;X2;X3
311284,29372692;6549260,12621205;935;0; ;NEW;SA;X2
309671,53109668;6550319,86212187;936;0; ;NEW;RL;X5
310572,52227006;6551497,32676430;937;0; ;NEW;X5;RO
311796,31089463;6551019,99158127;938;0; ;NEW;RO;X4
312284,99304238;6550406,02780158;939;0; ;NEW;X3;X4
313013,43518057;6551702,13440995;940;0; ;NEW;X4;RP
310849,42176969;6552905,91618066;941;0; ;NEW;RO;X6
308908,98890444;6554809,66479130;942;0; ;NEW;X6;RN
310336,00529296;6554960,11781343;943;0; ;NEW;X6;X7
312501,24632725;6554046,20147635;944;0; ;NEW;RP;X7
316130,83659184;6553876,57308653;945;0; ;NEW;R1;X8
315418,81022076;6556844,69589165;946;0; ;NEW;X8;YA
316922,98164740;6557001,16812964;947;0; ;NEW;X8;RQ
318773,58320151;6557707,81933660;948;0; ;NEW;X9;XK
307896,44761953;6551241,77236437;949;0; ;NEW;X5;YG
304127,79722952;6550709,76910138;950;0; ;NEW;RM;YJ
305848,81711882;6552404,82027080;951;0; ;NEW;RM;YG
307242,49846326;6553357,35385759;952;0; ;NEW;YG;RN
312010,69167078;6558433,27658895;953;0; ;NEW;YB;X7
309738,03752798;6557739,60749384;954;0; ;NEW;RC;X7
308602,88224411;6559981,69786555;955;0; ;NEW;RC;YC
304063,67981292;6553961,89066638;956;0; ;NEW;Q3;YN
302839,02803516;6555227,06197774;957;0; ;NEW;Q3;YO
300998,68867882;6555245,09105447;958;0; ;NEW;YO;Q4
301512,86475389;6553849,35186740;959;0; ;NEW;YO;YL
299138,14909837;6554085,37284495;960;0; ;NEW;YP;YM
316445,40654674;6559794,41078474;961;0; ;NEW;RQ;YA
314288,05052314;6560212,59071766;962;0; ;NEW;YA;RA
